Influencer_Id;Post_Id;Post_URL;Number_of_comments
994117;121466432;http://rumahsmakeupdelight.blogspot.com/2015/06/odho-cosmetics-eyeshadows-review.html;10
1683316;66236439;http://gringanabrasa.com/2014/12/tune-tuesday-twice/;0
1774313;113860657;http://www.neutralheaven.com/2015/04/fashion-pick-of-week-haider-ackermann.html;1
2294503;129823188;http://raddestmom.com/2015/04/07/homemade-yummy-gummy-snacks/;7
1506080;139516976;http://adventure-journal.com/2015/08/a-tour-of-wild-alaska/;-1
1445832;137402113;http://lecoquelicotblog.com/looks/10lookscon-coco-jolie/;0
880112;40169874;http://www.nuggetonabudget.com/2013/12/supporthandmade-wake-me-up-designs.html;2
2390320;140461381;http://www.kidscreativechaos.com/2015/08/cool-things-to-do-with-chicken-nuggets.html;3
948716;122684826;https://hellokorin.wordpress.com/2015/06/20/hellokorin-is-having-a/;-1
746331;140918585;http://www.messynessychic.com/2015/08/24/13-things-i-found-on-the-internet-today-vol-cxli/;12
1564763;137526967;http://troprouge.blogspot.com/2015/08/music-monday-owning-you.html;10
2363590;140815213;http://food.blog.austin360.com/2015/08/23/want-a-head-start-on-dinner-make-this-chicken-today-eat-all-week/;-1
1155383;141140639;http://www.stylecraze.com/articles/one-minute-manicure-the-untold-story/;0
1092687;119934922;http://littlemiss-e.blogspot.com/2015/06/beauty-wishlist-june-2015-little-miss-e.html;0
1721967;141045680;http://luckyottershaven.com/2015/08/25/a-gay-child-doesnt-mean-you-failed-as-a-parent/;-1
32707;139881850;http://anouska.net/2015/08/white-shirt-denim-cutoffs/;8
1578374;141124922;https://repressingthecrazy.wordpress.com/2015/08/23/making-a-space-feel-like-home/;-1
1640226;106838663;https://vaidakaklauskaite.wordpress.com/2013/12/10/grace-cathedral/;-1
1493222;106796264;https://adriaen22.wordpress.com/2015/03/20/we-the-people/;11
931421;140257633;http://www.ourexternalworld.com/2015/08/za-total-hydration-fresh-foamy-cleanser.html;1
1221559;123498415;https://sophielmcadam.wordpress.com/2015/05/20/shock-report-your-taxes-will-subsidize-dirty-oil-corporations-by-5-3-trillion-this-year/;-1
1155531;140938077;https://iakal.wordpress.com/2015/08/24/russia-japan-china/;2
1926040;139766989;http://noshingwiththenolands.com/chewy-oatmeal-raisin-cookies-creativecookieexchange/;16
914516;140978701;http://www.soapqueen.com/bath-and-body-tutorials/lip-products/how-to-create-lip-product-recipes/;4
325086;139815702;http://apairandasparediy.com/2015/08/quick-diy-test-tube-bolt-vases.html;-1
1449589;139983733;http://www.momgenerations.com/2015/08/fall-fashion-back-to-school-news-segment/;-1
2357031;139412946;http://fortheloveofthesouth.com/2015/08/19/muscadine-focaccia/;-1
1452149;141119934;https://paniniamerica.wordpress.com/2015/08/24/panini-america-provides-detailed-first-look-at-2015-16-nba-hoops-basketball-gallery/;5
1318974;136592367;http://www.awesomelyluvvie.com/2015/08/serena-williams-nymag.html;-1
931969;106851882;http://www.eatliverun.com/chickpea-and-pasta-soup-pasta-e-ceci/;-1
880670;127315455;http://www.mschanda.com/2015/07/it-cosmetics-voteitgirl-top-20-unboxing.html;-1
2509411;123709371;http://joliquetoday.com/get-ready-for-summer/;0
2368568;140085954;http://kellymisa.com/2015/08/22/tricks-of-the-trade-make-your-eyeliner-smudge-proof/;1
939948;113301407;http://www.bentleyblonde.com/2015/02/mac-cinderella-collection-for-spring.html;0
1461526;139481440;http://arabia.style.com/fashion/shopping-guide/street-style-graphic-fall-florals-dress-shopping/;-1
1437564;139428195;http://www.miaminewtimes.com/music/a-year-after-dave-daniels-departure-was-all-that-churchills-hysteria-for-nothing-7835036;-1
2442546;140658996;http://pinkperception.com/all-reviews/sigma-beauty-structural-lashes-mascara-review-and-photos/;0
45163;140869036;http://www.keikolynn.com/2015/08/flower-crown-workshop-2.html;-1
2006123;139773903;http://sara-carbonero.blogs.elle.es/2015/08/17/las-ensaladas-son-para-el-verano/;172
1051285;141221288;http://www.zankyou.us/p/the-best-wedding-photographers-of-new-york;-1
748560;140882692;http://www.blogdaleoliveira.com/2015/08/look-renda-rosa.html;-1
748115;137497779;http://www.jestemkasia.com/2015/08/tropical-islands.html;76
2372927;137981271;http://duchesskimberly.com/2015/08/14/what-kardashley-wore-week-2/;-1
2365528;140084301;http://fitness.blog.austin360.com/2015/08/21/giant-water-slides-tunnels-trampolines-and-more-at-rugged-maniac-obstacle-race-sept-9/;-1
1074222;141259459;http://insidebrucrewlife.com/2015/08/apple-praline-cake/;19
945646;140954695;http://www.sydnestyle.com/2015/08/black-skinny-jeans-day-to-night/;6
876675;140936201;http://sugarandcloth.com/2015/08/diy-serving-tray-with-a-bowl-rest/;4
2381107;140493734;http://www.thefoodclub.dk/grillet-dorade-med-knuste-kartofler/;-1
1808711;139751837;http://www.slowcookerfromscratch.com/2014/08/slow-cooker-smothered-sweet-pork-burritos.html;0
1467350;119073874;http://www.eggcanvas.me/blog/2015/3/2/snow-storms;137
324536;21389598;http://wwhatshewore.blogspot.com/2014/06/samii-ryan-keith-haring-top.html;-1
746390;140934395;http://burnettsboards.com/2015/08/enchanting-tuscan-wedding-ideas/;5
883652;140937565;http://www.spoonforkbacon.com/2015/08/ice-cream-recipes-love-much/;-1
876548;141225384;http://ourbestbites.com/2015/08/stonyfield-tour-de-farm/;-1
756899;141148742;http://www.sydnestyle.com/2015/08/what-to-wear-to-a-bridal-shower-brunch/;6
753100;140959522;http://www.houseofturquoise.com/2015/08/struktur.html;4
882349;140043666;http://biblicalhomemaking.blogspot.com/2015/08/postpartum-life-2-weeks-in-baby-6.html;10
2366043;141273456;http://www.carodaur.com/beauty/summerlook/;-1
2358835;117763739;http://www.becwinnel.com/news/2014/11/11/robina-hand-embellished-prints;-1
324615;7468183;http://www.edwardzo.com/my-new-youtube-channel-is-up/;-1
1460173;139999018;http://www.theluxuryspot.com/poop-themed-cafe/;0
981290;140824922;http://simple-alien.blogspot.com/2015/08/trop-happy.html;2
929940;139064918;http://www.prettyneatliving.com/week-in-review-august-16-2015/;15
2448602;139048294;http://mybootifulbeauty.blogspot.com/2015/08/chi-beads-coffee-scrub-review.html;0
1369639;140434113;http://amerikanisch-kochen.de/hush-puppies-hushpuppy-hushpuppies/4757;-1
19556;140868466;http://www.soniaeryka.com/2015/08/chateau-fleur-haute-couture-2016.html;8
1292023;140417146;http://www.tammileetips.com/2015/08/cowboy-hat-cupcakes/;-1
2424589;140631283;http://naked-traveler.com/2015/08/10/nggak-sengaja-ke-kenya/;21
945685;141003134;http://designcrushblog.com/2015/08/24/sarah-ball/;0
325856;135612499;http://troprouge.blogspot.com/2015/08/slouchy-basici.html;6
47574;140879799;http://fuckingyoung.es/50-boys-of-summer-2015-part-1/;0
881380;140937338;http://diyshowoff.com/2015/08/22/decorating-with-natural-accents/;-1
1819513;139749607;http://thepaintedhive.net/2015/08/chalk-paint-tutorial-distressed-vintage-style/;26
758964;139961939;http://www.designspotter.com/product/2015/08/DIY-Cardboard-Stool.html;0
1051144;139095840;http://www.bodasdecuento.com/featured-on-green-wedding-shoes/;-1
1455213;139515232;http://www.blogto.com/archives/../city/2015/08/why_is_there_a_jail_at_museum_subway_station/;11
1060659;141250816;http://feeds.weblogssl.com/~r/trendencias/~3/JE8pyBdxKXA/el-ante-seguira-siendo-el-tejido-rey-este-otono-2015;2
1447731;139979199;http://gearpatrol.com/2015/08/20/sarajevo-eastern-europe-travel-guide/;-1
1095381;140405874;http://www.palomasoares.com/2015/08/decoracao-aniversario-da-mamis.html;4
1089536;139969305;http://www.onegoodthingbyjillee.com/2015/08/corralling-hacks-get-organized-by-upcycling.html;6
1495969;140015431;http://premeditatedleftovers.com/naturally-frugal-living/10-free-knitting-patterns-for-babies/;-1
935852;12340835;http://www.notoriouslyyours.com/2011/10/ballsohardpt2.html;0
748788;141149970;http://www.uglytruthofv.com/2015/08/25/come-tornare-in-forma-dopo-le-vacanze-estive/#comment-1376269;-1
1234870;52531733;http://chicisimo.com/outfit/look-boho-9/;-1
880257;140952763;http://chocolatecoveredkatie.com/2015/08/24/homemade-mocha-frappuccino-recipe/;27
1090418;22846952;http://www.fernandacalheiros.com/2014/05/resultado-1-mes-usando-shampoo-bomba.html;2
1882314;138808228;http://cnbluestorm.com/2015/08/18/news-lee-jonghyun-and-gong-seungyeon-confirmed-to-be-leaving-we-got-married/;-1
45258;140869169;http://www.stylishpetite.com/2015/08/4-ways-to-wear-striped-dress.html;9
873807;31757208;http://nasty-lady.blogspot.com/2013/07/review-perks-of-being-wallflower.html;16
1290017;130707843;http://kivitz.blogspot.com/2015/07/mix-berries-blanded-recipe-with-buavita.html;1
926447;17612558;http://howaboutorange.blogspot.com/2014/04/painting-dresser.html;75
2363091;140139820;http://todayscreativelife.com/chinese-beef-green-beans/;1
2119825;138296806;http://weefolkart.com/summer-vacation/;-1
1368736;140434901;http://consciouscat.net/2015/08/22/mews-and-nips-its-national-take-your-cat-to-the-vet-day/;0
2381415;140495542;http://lisakastleen.dk/my-tunes-of-august/;0
759121;137923945;http://www.aboutamom.com/tips-for-a-healthy-school-year/;46
938090;140262398;http://jodyhedlund.blogspot.com/2015/08/when-you-feel-like-worst-writer-in-world.html;9
780689;140075311;http://feeds.feedblitz.com/~/107078426/_/nobiggie~Hot-German-Potato-Salad/;-1
1120415;106174317;http://katerina-beauty-blog.blogspot.com/2015/04/5-amazing-cleansers-for-sensitive-skin.html;65
1454428;139993482;http://www.paulinefashionblog.com/roseanna-malibu-beach-postcard-lanouvellevague/;17
2366728;140163783;http://www.paulinefashionblog.com/en/roseanna-malibu-beach-postcard-lanouvellevague/;1
1076833;139740540;http://www.strawberricurls.com/2015/08/4a4b-straw-set-on-natural-hair/;0
887775;116942741;http://www.fortytoesphotography.com/2015/05/win-trip-to-disneyland.html;0
1486162;140010112;http://www.misslipgloss.nl/scholl-velvet-smooth/;-1
46947;139935957;http://www.afterdrk.com/bigger-and-better-lashes/;15
1746549;139599510;http://www.ambienteg.com/personajes/lo-necesario-de-la-visibilidad-lesbica/;8
325890;132934611;http://www.cocokelley.com/2015/07/art-direction-summer-daze/;5
755981;73816978;http://sloabn.com/2015/01/08/%e2%9e%b3-2015-new-years-resolutions/;3
2394441;131817747;http://leynuit.com/como-darle-forma-a-las-cejas/;2
2363897;140144929;http://glaciermt.com/blog/one-day-in-missoula-montana/;-1
1396589;141145338;http://www.momalwaysfindsout.com/2015/08/school-lunch-ideas/;-1
765674;5803308;http://polish-aces.blogspot.com/2012/10/schedule-for-next-fortnight.html;0
13233;139983680;http://www.lefashion.com/2015/08/how-to-wear-pointed-toe-loafers.html;23
928688;140946186;http://camillestyles.com/living/life-lessons/how-to-stop-being-late;10
2359708;140114193;http://travelnoire.com/road-less-traveled-day-luxembourg-city/;-1
2424431;140631204;http://www.pinketcetera.com/2015/08/12/boohoo-style-swap/;3
1806257;139744270;http://www.lazykat.fr/fiat-500-corail/;5
1056088;141136878;http://www.reflectionsenroute.com/berber-market-morocco/;4
1640943;140776204;http://blog.red-website-design.co.uk/2015/08/24/not-sure-what-to-tweet-about-heres-31-days-of-social-media-content/;-1
2255559;139821674;http://www.estilozas.com/2015/08/felicidad.html;16
2110731;139786471;http://shewearsmanyhats.com/fluffy-buttermilk-biscuits-recipe/;19
1955070;139768501;http://colibris.ning.com/xn/detail/2998321:Event:713341?xg_source=activity;-1
1625529;139564642;http://thatbackpacker.com/2015/08/15/win-a-trip-to-paris/;2
1460258;137447198;http://www.weusecoupons.com/2015/08/dr-seuss-book-club-5-books-for-5-95-with-free-shipping-2/;-1
1488434;40136046;http://www.freehomeschooldeals.com/papa-johns-coupons-codes-the-best-family-freebies-of-the-past-week/;0
908069;54260844;http://iddavanmunster.blogspot.com/2013/11/happy-holidays-part-i-hello-is-santa.html;15
1488008;108652075;http://whattheflicka.com/thats-girls/#comment-3135;-1
325880;140885144;http://thegoldendiamonds.com/four-seasons-jimbaran-fashion-blogger/;-1
937945;92576435;http://booksandquills.blogspot.com/2014/12/christmas-walk-in-hyde-park.html;-1
2111814;139786879;http://wwwhatsnew.com/2015/08/20/giphy-cam-para-crear-gifs-animados-desde-el-movil/;-1
1351254;139893624;http://www.organicauthority.com/9-natural-beauty-hacks-to-stop-aging-in-its-tracks/;0
1652755;135144750;http://gardein.com/living-in-a-mixed-household/;-1
48055;139982553;http://www.cocokelley.com/2015/08/in-the-details-restaurant-edition/;6
1057968;141248101;http://itsfreeatlast.com/join-rsvp-verizon-wireless-iotforhome-twitter-party-september-1st-730-pm-est/;2
1488072;140011951;http://www.pinkwhen.com/homemade-pancakes/;-1
2145637;139966828;http://www.kaylahadlington.com/2015/08/lets-be-frank-about-thefrankeffect.html;2
761185;139508314;http://stylesuzi.com/2015/08/my-realistic-morning-routine.html;2
2364009;113856501;http://seike.se/everyday/ray-union/;-1
1450176;139984955;http://myfrugaladventures.com/2015/08/double-rocking-chair-99/;2
756754;140981369;http://champagneliving.net/inspired-glamping-al-fresco/;2
324531;8407513;http://www.skinnyhipster.com/2013/09/mila-beaded-dress.html;-1
1542714;137489573;http://kiboomukidssongs.com/teddy-bear-picnic-cookies/;-1
770879;140931042;http://www.chicvegan.com/roasted-beet-burgers-from-eat-like-you-give-a-damn-by-michelle-schwegmann-josh-hooten/;-1
1383977;138806131;http://www.eatgood4life.com/pumpkin-round-up/;2
19497;139975690;http://www.xoxo-brosia.com/2015/08/picnic-w-pups.html;0
897809;10594582;http://dillydallas.blogspot.com/2014/03/bangs-liner-lips.html;1
883637;139504496;http://www.modelsjam.com/2015/08/irina-shayk-cannes-april-2015.html;-1
1656001;139579979;http://www.hanielas.com/2015/08/blueberry-and-peach-ricotta.html;4
1823085;139751103;http://realfoodliz.com/modern-farm-girls-podcast-0022/;0
769080;141182248;http://iheartorganizing.blogspot.com/2015/08/uheart-organizing-nice-neat-nightstand.html;27
1061053;141251349;http://gourmandeinthekitchen.com/2015/blackberry-and-orange-blossom-soda/;-1
1449477;139052980;http://www.momtastic.com/parenting/549081-6-things-id-right-now-werent-mom-dealing-tantrum/;0
1464472;139488301;http://onefabday.com/colourful-studio-neon-wedding/;-1
922246;141283744;http://glutenfreegoddess.blogspot.com/2013/01/gluten-free-corn-muffins-spicy-new.html;-1
1053071;141268433;http://www.thepurplepumpkinblog.co.uk/2015/08/disney-character-dining-tips-walt-disney-world.html;1
1091280;140328547;http://order-order.com/2015/08/22/saturday-seven-up-298/;-1
761295;120254455;http://www.fashionseducer.com/opposit-glasses.html;42
1453070;137431282;https://temptu.com/blog/exclusive-sneak-peek-the-temptu-air/;3
1978125;139784570;http://www.twinkleintrendz.com/2015/08/best-pink-lipsticks.html/;4
789762;138319984;http://rachelintheoc.com/2015/08/stomping-ground/;-1
1052054;122733585;http://modissimo.fr/test-swann-oscar-chemises-made-in-france.html;-1
1185596;139900091;http://empoweredsustenance.com/paleo-peach-crumble/;3
2421225;136211625;http://plussizebirth.com/normalizing-plus-size-breastfeeding/;18
1887336;139764727;http://lollyjane.com/diy-kimono-cardigan-tutorial/;6
1183513;138025949;http://zenhabits.net/overloaded/;-1
324757;137069827;http://margoandme.com/matchesfashion/;28
876858;141160146;http://www.maskcara.com/2015/08/21/friday-favorites-22/;14
918921;140942538;http://www.designmom.com/2015/08/living-with-kids-lisa-scott/;-1
1952133;139402471;http://blog.mundoanimalia.com/2015/08/19/festejos_taurinos_sin_cinturon_de_seguridad/;-1
1256303;140406024;http://www.sewmamasew.com/2015/08/cascade-duffle-coat-inspiration/;0
2378212;140479483;http://andreaswijk.se/2015/08/18/stay-out-west-4/;0
1004537;140185383;http://www.angelalanter.com/2015/08/7up-biscuits-recipe.html;-1
1387864;139227540;https://theproductpoet.com/dear-karma/#comment-614;0
2362809;140108688;http://www.tipsdeviajero.com/2015/08/como-es-el-mejor-companero-de-viaje.html;2
1488276;103649105;http://www.youknowithappensatyourhousetoo.com/how-to-make-slime-without-using-your-hands/;3
326244;132043193;http://itspatriciaprieto.com/basic-types-of-badge-cases-or-holders-for-employees/;-1
1641971;140033632;http://www.travelettes.net/the-travelettes-guide-to-interrailing-through-eastern-europe/;11
2491091;140738439;http://www.cleancuisineandmore.com/how-to-make-potato-latkes/;-1
766778;138046701;http://www.lifeandstyleofjessica.com/2015/08/tcfstyle-expo-journal.html;0
2399107;140469682;http://www.tipsparquesdisney.com/2015/08/disney-world-tipos-de-entradas.html;2
2375370;140465361;http://www.chuckiedreyfus.ph/2015/08/7-reasons-nobu-hotel-manila/;0
928082;140945771;http://www.motherhooddefined.com/jarlsberg/;-1
1189687;111023860;http://feedproxy.google.com/~r/blog/WKvk/~3/UkcwAV3VVYk/;3
1434044;137405961;http://www.casadecolorir.com.br/2015/08/como-misturar-tintas-para-fazer-cor-que.html;1
1738026;138290569;http://pizzazzerie.com/courtney/11-awesome-sources-for-party-supplies/;-1
2364257;131685046;http://www.tourisme-montreal.org/blog/things-to-do-in-montreal-july-24-to-30-2015/;-1
1784001;137755661;http://kickcanandconkers.blogspot.com/2015/08/on-coming-home.html;0
1627561;138570605;http://www.livingthenourishedlife.com/2015/08/controlling-anxiety-women;0
1248956;137614541;http://detoursdumonde-blog.com/2015/08/10/lindre-a-velo-dazay-le-rideau-a-chedigny/;-1
935614;140950077;http://jseverydayfashion.com/home/2015/8/18/todays-everyday-fashion-the-crop-top;9
1449360;139982719;http://www.couldihavethat.com/2015/08/shades-of-indigo-for-fall.html;-1
926913;141214309;http://umanosemzara.blogspot.com/2015/08/achadoes-da-semana-especial-lencos.html;-1
2243701;139690161;http://koreanupdates.com/2015/08/21/2000-days-with-koreanupdates-com-ku2000days/;-1
944603;10680135;http://livingnotesfromnyc.blogspot.com/2012/05/im-sure-youve-seen.html;-1
1695547;139584446;http://umanosemzara.blogspot.com/2015/08/achadoes-da-semana-coisas-para.html;10
879616;140934394;http://www.the-girl-who-ate-everything.com/2015/08/weekly-menu-plan-10.html;-1
753503;115113718;http://designani.blogspot.com/2015/05/nani-pillowcase-v01.html;-1
1417299;141083230;https://dahlaniskan.wordpress.com/2015/08/19/setiap-kesulitan-punya-jalan-keluar/;6
1093915;23571156;http://esmaltechic.blogspot.com/2014/05/sorteio-ec-e-tmart.html;90
1444721;139432521;http://inspiralized.com/2015/08/16/ginger-miso-carrots-with-watercress-and-baked-tofu/;-1
1507160;114480389;http://theflowerdrum.blogspot.com/2015/05/zoom-bloom-powered-by-fiat.html;6
325967;141196989;http://apartment34.com/2015/08/10-things-you-need-to-kick-schools-ass/;1
1220528;140986527;http://wpgc.cbslocal.com/2015/08/24/jerry-heller-reveals-eazy-es-plot-to-murder-suge-knight-i-should-have-let-him/;0
1083522;139968449;http://www.rookiemag.com/2015/08/high-5-elle-king/;2
1276790;127827810;http://www.principiamarsupia.com/2015/07/06/un-referendum-que-puede-cambiar-europa-algunas-reflexiones-desde-atenas/;-1
1104630;32457507;http://thedaileigh.blogspot.com/2014/08/the-s-h-i-r-t-dress.html;-1
1473792;130828913;https://travellingmacs.wordpress.com/2015/07/18/learning-a-craft/;11
19552;38995053;http://markethq.blogspot.com/2013/07/recipe-pepperoni-pizza-potato-skins.html;0
991744;15748623;http://bitofbobbibitofchanel.blogspot.com/2012/09/top-5-2.html;4
1468229;140585421;http://stylelikeu.com/the-whats-underneath-project-2/whats-not-to-love/;3
1841483;131009430;http://www.helogomes.com/atualizando-o-couro-no-look/;4
1019923;141164448;http://queenofjetlags.com/2015/08/23/silverlake-stairs/;29
753031;99939454;http://www.thefrisky.com/2015-03-10/thank-us-later-kotex-light-days/;6
902861;138314232;http://www.facehunter.org/2015/08/copenhagen-pernille-maria-julie-gerda.html;0
1449357;139446884;http://www.mackenziehoran.com/2015/08/14/living-room-decorating-progress-source-list/;11
745150;140010222;http://www.stylingmylife.com/2015/08/cured.html;1
2365470;140113960;http://www.albertoortizrey.com/2015/08/girasoles.html;-1
925596;138333102;http://www.smoonstyle.com/2015/08/beauty-bin-11.html;5
1750041;141134642;http://srathardforlife.com/2015/08/24/lbjd/;-1
2396716;137161973;http://melaniemartins.com/pin-up-crush-in-carlisle-bay/;-1
928720;140946256;http://annstreetstudio.com/2015/08/24/st-regis-new-york/;4
744625;140080967;http://www.missmoss.co.za/2015/08/18/jeanne-gaigher/;8
2358182;135862851;http://www.adaspragg.com/2015/08/07/diy-espadrilles/;-1
1486413;140010320;http://sharonthemakeupartist.com/strobed-skin-tonal-eyes-glowy-makeup-tutorial/;-1
817749;130881868;http://www.kimdaoblog.com/2015/07/japanese-makeup-haul.html;7
747675;138303132;http://www.masha-sedgwick.com/weekly-update-20/;6
1491968;140014775;http://www.nickmom.com/more-lols/these-kids-outdoor-summer-activities-didnt-turn-out-quite-like-we-expected/;-1
886598;117798521;http://roxylimon.blogspot.com/2015/05/liams-nursery.html;2
1564459;140298022;http://gingerwhinger.com/2015/08/21/the-debrief-air-hostesses-tell-you-how-to-make-your-long-haul-flight-a-million-times-more-bearable/;-1
743673;139281319;http://offbeatandinspired.com/2015/08/19/hard-lemonade-glazed-cupcakes/;1
1486752;139468659;http://theartistichands.blogspot.com/2015/08/lenoshop-confume-argan-treatment-oil.html;0
927005;139241978;http://www.milowcostblog.com/2015/08/anthologie-de-papier-cosas-que-hacer.html;9
326366;140881061;http://www.keikolynn.com/2015/08/bell-sleeve-crochet-dress.html;-1
923606;113303394;http://thepapermulberry.blogspot.com/2015/02/headboards-padded-and-upholstered.html;7
769387;140094042;http://acozykitchen.com/the-day-of-dough/;-1
822422;131693058;http://seusstastic.blogspot.com/2015/07/throwback-thursday-classroom-management.html;53
790586;140919409;http://www.dougandpolly.com/metrics-accounting-finance/398-doug-and-polly;-1
2362228;141273457;http://www.fociclub.hu/2015/08/25/az-europa-liga-gyoztestol-igazolna-az-arsenal/;-1
1735404;136450296;http://remedianetwork.net/2015/08/09/amaro/;2
1910882;137809042;http://sudarsobros.blogspot.com/2015/08/indigo-summers.html;2
2366134;140115892;http://www.francislola.com/2015/08/back-to-school.html;3
755832;106799866;http://amissmel.blogspot.com/2015/04/diary-1.html;-1
747173;140911061;http://www.brownplatform.com/2015/08/arkamaya-by-danny-satriadi.html;13
898694;136552311;http://www.inkatrinaskitchen.com/chocolate-almond-butter-smoothie-bowls/;14
1095771;139130173;http://morandosozinha.com.br/voce-e-o-maximo-com-dualette/;2
326236;140878170;http://www.youmakefashion.fr/2015/08/la-pile-de-souvenirs.html;6
747120;139962562;http://galoremag.com/this-is-how-you-wear-graphic-tees/;0
1508337;140016675;http://www.tracykiss.com/product-reviews/redink-hungarian-script-rib-tattoo/;-1
2346634;140091063;http://refreshrestyle.com/inspiration-monday-816-edition/;9
47211;131345273;http://www.downthisroad.com.au/2015/07/luiny.html;4
1021793;141173144;http://nouw.com/fashiondreamzz/webshop-favorites-20199535;-1
905299;126531973;http://blogdljr.blogspot.com/2015/06/adios-adios.html;4
1451598;139987721;http://www.eater.com/2015/8/21/9189801/go-cubes-nootrobox-chewable-coffee;-1
896989;140062862;http://www.thehouseofsmiths.com/2015/08/oh-monday-why-art-thou-so.html;18
752970;140926931;http://www.homestoriesatoz.com/tutorials/tutorials-tips-link-party-222.html;5
326225;129578685;http://www.myfreechoice.net/2015/07/formentera-cap-de-barbaria-faro-asos-dress.html;0
1370828;139921760;http://www.thistlewoodfarms.com/five-creative-chalkboard-project-ideas;22
2357016;140107593;http://southernbite.com/2015/08/18/mamas-sweet-potato-cake-with-marshmallow-buttercream-frosting/;12
1126789;123467540;http://www.foodrenegade.com/magic-cookie-bars-gluten-free/;5
2382864;105096008;http://cerine-dipity.com/2014/05/12/april-favourites/;1
1051372;141222058;http://www.mywedding.com/articles/10-modern-dresses-for-eloping-brides/;-1
901851;35354837;http://www.fromapurplechair.com/2014/08/my-jewelry-organization-plus-video.html;-1
2370404;140178468;http://vineverareviews.com/vine-vera-blog/caring-for-combination-skin/;-1
1051782;141224463;http://youlookfab.com/2015/08/25/three-trendy-blouses-to-wear-with-bootcut-trousers/;-1
1160301;136456457;http://www.downthisroad.com.au/2015/08/love-me-tender.html;8
2385081;140453938;http://threeboysandtheadventurousmom.blogspot.com/2015/08/6-piece-bakeware-set-review.html;0
2056124;137986967;http://www.lifeandstyleofjessica.com/2015/08/my-2nd-collection-launches-today.html;0
934688;9922111;http://shopriffraff.blogspot.com/2014/02/the-royal-blues.html;-1
1757007;139600978;http://www.shamelessfripperies.com/swatches/powder-highlight-smackdown-swatches/;-1
2245981;140052821;http://cloudmom.com/motherhood/things-to-do-in-rio/;0
26131;139978327;http://www.lopezjennylopez.com/2015/08/sophie-simone.html;0
880301;140937207;http://lovecharmaine.com/plan-with-me-week-35/;-1
2359100;131485471;http://2dstudioinspiratie.blogspot.com/2015/07/lrqa-begeleidt-u-van-goed-naar-beter.html;-1
911418;134960497;http://www.soso-latina.com/2015/08/bon-plan-a-ne-pas-rater.html;-1
47096;141252770;http://www.devonrachel.com/2015/08/fall-fashion-favorites-2015.html;5
1370560;129809788;http://pressthink.org/2015/07/huffington-post-says-it-will-frame-trumps-campaign-as-entertainment-why-i-support-that/;18
2060311;139797327;http://www.frostedpetticoatblog.com/2015/08/champagne-gin-cocktail-retro-aviation-themed-engagement-portraits.html;-1
45322;139986509;http://www.zoesuen.com/2015/08/easy.html;13
787955;103789838;http://www.littlebookowl.com/2015/03/giveaway-adarkershadeofmagic.html;54
1545833;139527786;http://www.diynatural.com/more-outdoor-activities-for-kids/;-1
14617;140941470;http://carolinesmode.com/sv/look-of-the-day-105/;0
751979;54671978;http://loveandgreatshoes.blogspot.com/2014/11/saturday-morning.html;40
1444221;137414874;http://www.hausofcolorblog.com/2015/08/the-executive-tote.html;2
2488566;131957713;http://rawmanda.com/chocolate-chip-cookie-dough/;10
1449742;139983999;http://www.spaweekblog.com/2015/08/20/mywellness-rewards-giveaway-win-1000-in-skincare-and-beauty-products/;4
1855139;131037977;http://www.cantinhodananda.com/2015/07/lancamento-fructis-cachos-poderosos.html;2
2363483;131672450;http://www.momsrising.org/blog/rsvp-all-hands-on-deck-for-pregnant-workers-rights;1
1437796;139974809;http://bestfriendsforfrosting.com/2015/08/90s-kids-rejoice/;0
919505;131412098;http://www.indianvanitycase.com/2015/07/makeup-to-lean-on.html;13
47197;139981159;http://www.adenorah.com/2015/08/all-white-outfit-bis.html;9
1018495;136432572;http://www.today-will-be-great.com/2015/08/10/colorful-bahamas/;1
1486870;139468773;http://www.sonorona.com/2015/08/illamasqua-semblance-palette.html;10
742313;138036286;http://www.freckled-fox.com/2015/08/movin.html;23
1629917;137516018;http://claireabellemakes.com/2015/08/10/time-for-a-break/;24
2358106;140103243;http://solotravelerblog.com/toronto-diversity/;3
748322;140879410;http://sylviagaczorek.blogspot.com/2015/08/akcja-instagram-pakadlazwierzaka.html;31
765004;141018872;http://beautybrite.com/one-step-to-fabulous-skin-jojoba-and-rosehip-oil/;-1
748256;140881025;http://macademiangirl.com/2015/08/stylizacja-marokanski-kombinezon.html;-1
748243;139988964;http://www.voguehaus.com/2015/08/plaid-slip-ons.html;27
1465439;141123566;http://coed.com/2015/08/24/foo-fighters-rick-roll-westboro-baptist-church-funny-video-kansas-city/;-1
1273276;90799253;http://www.chocolatehairvanillacare.com/2014/11/flat-twists-into-french-twist-updo.html;-1
2360780;140124132;http://dailyleisure.com/hot-vacation-deal-on-msc-cruises/;-1
2215253;139407705;http://ericttung.com/2015/08/18/win-an-anker-premium-bluetooth-speaker/;-1
928816;139449030;http://www.fiberfluxblog.com/2015/08/pretty-slippers-12-free-crochet-patterns.html;1
1459452;139997099;http://habituallychic.luxury/2015/08/the-essentials/;0
1430462;141147681;http://www.fashionchick.co.uk/fashionnews/charli-xcx-designs-her-first-capsule-collection-for-boohoocom/1030.html;-1
893875;138309555;http://www.modernparentsmessykids.com/2015/08/ultimate-resource-guide-healthy-back-to-school-eating.html;0
